passenger_id,name,passenger_type,loyalty_level
P000651,Passenger_651,UNACCOMPANIED_MINOR,4
P000652,Passenger_652,NORMAL,2
P000653,Passenger_653,UNACCOMPANIED_MINOR,1
P000654,Passenger_654,VIP,0
P000655,Passenger_655,VIP,4
P000656,Passenger_656,NORMAL,0
P000657,Passenger_657,UNACCOMPANIED_MINOR,3
P000658,Passenger_658,NORMAL,4
P000659,Passenger_659,UNACCOMPANIED_MINOR,1
P000660,Passenger_660,LOYALTY,5
P000661,Passenger_661,UNACCOMPANIED_MINOR,2
P000662,Passenger_662,NORMAL,2
P000663,Passenger_663,UNACCOMPANIED_MINOR,0
P000664,Passenger_664,LOYALTY,3
P000665,Passenger_665,LOYALTY,1
P000666,Passenger_666,VIP,3
P000667,Passenger_667,LOYALTY,1
P000668,Passenger_668,VIP,0
P000669,Passenger_669,LOYALTY,3
P000670,Passenger_670,NORMAL,1
P000671,Passenger_671,VIP,0
P000672,Passenger_672,UNACCOMPANIED_MINOR,1
P000673,Passenger_673,NORMAL,0
P000674,Passenger_674,VIP,0
P000675,Passenger_675,NORMAL,2
P000676,Passenger_676,UNACCOMPANIED_MINOR,4
P000677,Passenger_677,UNACCOMPANIED_MINOR,5
P000678,Passenger_678,NORMAL,3
P000679,Passenger_679,LOYALTY,5
P000680,Passenger_680,NORMAL,0
P000681,Passenger_681,UNACCOMPANIED_MINOR,5
P000682,Passenger_682,VIP,1
P000683,Passenger_683,UNACCOMPANIED_MINOR,4
P000684,Passenger_684,UNACCOMPANIED_MINOR,3
P000685,Passenger_685,VIP,0
P000686,Passenger_686,LOYALTY,3
P000687,Passenger_687,NORMAL,3
P000688,Passenger_688,LOYALTY,0
P000689,Passenger_689,VIP,0
P000690,Passenger_690,UNACCOMPANIED_MINOR,1
P000691,Passenger_691,UNACCOMPANIED_MINOR,1
P000692,Passenger_692,NORMAL,4
P000693,Passenger_693,UNACCOMPANIED_MINOR,0
P000694,Passenger_694,VIP,1
P000695,Passenger_695,NORMAL,1
P000696,Passenger_696,NORMAL,4
P000697,Passenger_697,LOYALTY,0
P000698,Passenger_698,NORMAL,2
P000699,Passenger_699,UNACCOMPANIED_MINOR,1
P000700,Passenger_700,UNACCOMPANIED_MINOR,0
P000701,Passenger_701,UNACCOMPANIED_MINOR,0
P000702,Passenger_702,LOYALTY,5
P000703,Passenger_703,VIP,3
P000704,Passenger_704,VIP,4
P000705,Passenger_705,VIP,5
P000706,Passenger_706,UNACCOMPANIED_MINOR,4
P000707,Passenger_707,LOYALTY,0
P000708,Passenger_708,LOYALTY,1
P000709,Passenger_709,UNACCOMPANIED_MINOR,1
P000710,Passenger_710,NORMAL,2
P000711,Passenger_711,LOYALTY,1
P000712,Passenger_712,LOYALTY,1
P000713,Passenger_713,LOYALTY,4
P000714,Passenger_714,UNACCOMPANIED_MINOR,5
P000715,Passenger_715,LOYALTY,2
P000716,Passenger_716,VIP,0
P000717,Passenger_717,NORMAL,2
P000718,Passenger_718,LOYALTY,4
P000719,Passenger_719,VIP,3
P000720,Passenger_720,VIP,2
P000721,Passenger_721,LOYALTY,5
P000722,Passenger_722,NORMAL,4
P000723,Passenger_723,UNACCOMPANIED_MINOR,2
P000724,Passenger_724,VIP,4
P000725,Passenger_725,VIP,3
P000726,Passenger_726,NORMAL,0
P000727,Passenger_727,UNACCOMPANIED_MINOR,5
P000728,Passenger_728,LOYALTY,5
P000729,Passenger_729,VIP,3
P000730,Passenger_730,LOYALTY,3
P000731,Passenger_731,UNACCOMPANIED_MINOR,4
P000732,Passenger_732,LOYALTY,3
P000733,Passenger_733,VIP,2
P000734,Passenger_734,VIP,5
P000735,Passenger_735,NORMAL,2
P000736,Passenger_736,VIP,4
P000737,Passenger_737,LOYALTY,4
P000738,Passenger_738,UNACCOMPANIED_MINOR,2
P000739,Passenger_739,NORMAL,0
P000740,Passenger_740,UNACCOMPANIED_MINOR,5
P000741,Passenger_741,UNACCOMPANIED_MINOR,0
P000742,Passenger_742,NORMAL,5
P000743,Passenger_743,LOYALTY,0
P000744,Passenger_744,UNACCOMPANIED_MINOR,1
P000745,Passenger_745,NORMAL,5
P000746,Passenger_746,NORMAL,1
P000747,Passenger_747,VIP,4
P000748,Passenger_748,NORMAL,2
P000749,Passenger_749,LOYALTY,1
P000750,Passenger_750,LOYALTY,0
P000751,Passenger_751,VIP,5
P000752,Passenger_752,UNACCOMPANIED_MINOR,4
P000753,Passenger_753,UNACCOMPANIED_MINOR,2
P000754,Passenger_754,NORMAL,0
P000755,Passenger_755,NORMAL,0
P000756,Passenger_756,VIP,3
P000757,Passenger_757,NORMAL,0
P000758,Passenger_758,LOYALTY,1
P000759,Passenger_759,VIP,1
P000760,Passenger_760,NORMAL,3
P000761,Passenger_761,LOYALTY,1
P000762,Passenger_762,UNACCOMPANIED_MINOR,0
P000763,Passenger_763,LOYALTY,0
P000764,Passenger_764,UNACCOMPANIED_MINOR,5
P000765,Passenger_765,VIP,1
P000766,Passenger_766,UNACCOMPANIED_MINOR,3
P000767,Passenger_767,LOYALTY,1
P000768,Passenger_768,NORMAL,3
P000769,Passenger_769,NORMAL,2
P000770,Passenger_770,NORMAL,4
P000771,Passenger_771,LOYALTY,1
P000772,Passenger_772,NORMAL,0
P000773,Passenger_773,NORMAL,3
P000774,Passenger_774,NORMAL,5
P000775,Passenger_775,UNACCOMPANIED_MINOR,0
P000776,Passenger_776,VIP,2
P000777,Passenger_777,UNACCOMPANIED_MINOR,5
P000778,Passenger_778,VIP,0
P000779,Passenger_779,VIP,0
P000780,Passenger_780,VIP,0
P000781,Passenger_781,NORMAL,4
P000782,Passenger_782,NORMAL,0
P000783,Passenger_783,VIP,3
P000784,Passenger_784,UNACCOMPANIED_MINOR,1
P000785,Passenger_785,VIP,1
P000786,Passenger_786,UNACCOMPANIED_MINOR,1
P000787,Passenger_787,VIP,4
P000788,Passenger_788,VIP,0
P000789,Passenger_789,UNACCOMPANIED_MINOR,3
P000790,Passenger_790,LOYALTY,2
P000791,Passenger_791,LOYALTY,2
P000792,Passenger_792,NORMAL,1
P000793,Passenger_793,NORMAL,1
P000794,Passenger_794,LOYALTY,4
P000795,Passenger_795,UNACCOMPANIED_MINOR,3
P000796,Passenger_796,NORMAL,0
P000797,Passenger_797,UNACCOMPANIED_MINOR,3
P000798,Passenger_798,VIP,5
P000799,Passenger_799,UNACCOMPANIED_MINOR,0
P000800,Passenger_800,LOYALTY,2
P000801,Passenger_801,LOYALTY,1
P000802,Passenger_802,VIP,3
P000803,Passenger_803,UNACCOMPANIED_MINOR,3
P000804,Passenger_804,VIP,0
P000805,Passenger_805,VIP,4
P000806,Passenger_806,NORMAL,2
P000807,Passenger_807,UNACCOMPANIED_MINOR,0
P000808,Passenger_808,UNACCOMPANIED_MINOR,2
P000809,Passenger_809,LOYALTY,1
P000810,Passenger_810,LOYALTY,5
P000811,Passenger_811,UNACCOMPANIED_MINOR,5
P000812,Passenger_812,UNACCOMPANIED_MINOR,5
P000813,Passenger_813,VIP,1
P000814,Passenger_814,UNACCOMPANIED_MINOR,0
P000815,Passenger_815,VIP,4
P000816,Passenger_816,UNACCOMPANIED_MINOR,4
P000817,Passenger_817,NORMAL,3
P000818,Passenger_818,LOYALTY,0
P000819,Passenger_819,UNACCOMPANIED_MINOR,0
P000820,Passenger_820,VIP,0
P000821,Passenger_821,NORMAL,0
P000822,Passenger_822,VIP,1
P000823,Passenger_823,VIP,0
P000824,Passenger_824,LOYALTY,2
P000825,Passenger_825,VIP,2
P000826,Passenger_826,VIP,3
P000827,Passenger_827,UNACCOMPANIED_MINOR,1
P000828,Passenger_828,NORMAL,5
P000829,Passenger_829,LOYALTY,3
P000830,Passenger_830,NORMAL,5
P000831,Passenger_831,UNACCOMPANIED_MINOR,5
P000832,Passenger_832,VIP,0
P000833,Passenger_833,NORMAL,5
P000834,Passenger_834,UNACCOMPANIED_MINOR,3
P000835,Passenger_835,VIP,2
P000836,Passenger_836,VIP,5
P000837,Passenger_837,NORMAL,4
P000838,Passenger_838,VIP,3
P000839,Passenger_839,NORMAL,1
P000840,Passenger_840,VIP,0
P000841,Passenger_841,NORMAL,5
P000842,Passenger_842,NORMAL,3
P000843,Passenger_843,UNACCOMPANIED_MINOR,0
P000844,Passenger_844,UNACCOMPANIED_MINOR,0
P000845,Passenger_845,UNACCOMPANIED_MINOR,0
P000846,Passenger_846,LOYALTY,5
P000847,Passenger_847,NORMAL,0
P000848,Passenger_848,NORMAL,5
P000849,Passenger_849,LOYALTY,3
P000850,Passenger_850,LOYALTY,4
P000851,Passenger_851,LOYALTY,0
P000852,Passenger_852,NORMAL,3
P000853,Passenger_853,LOYALTY,0
P000854,Passenger_854,LOYALTY,2
P000855,Passenger_855,UNACCOMPANIED_MINOR,4
P000856,Passenger_856,UNACCOMPANIED_MINOR,2
P000857,Passenger_857,UNACCOMPANIED_MINOR,2
P000858,Passenger_858,NORMAL,0
P000859,Passenger_859,NORMAL,4
P000860,Passenger_860,NORMAL,5
P000861,Passenger_861,VIP,2
P000862,Passenger_862,LOYALTY,3
P000863,Passenger_863,NORMAL,5
P000864,Passenger_864,UNACCOMPANIED_MINOR,4
P000865,Passenger_865,LOYALTY,2
P000866,Passenger_866,NORMAL,0
P000867,Passenger_867,UNACCOMPANIED_MINOR,2
P000868,Passenger_868,LOYALTY,2
P000869,Passenger_869,LOYALTY,2
P000870,Passenger_870,NORMAL,0
P000871,Passenger_871,VIP,3
P000872,Passenger_872,VIP,2
P000873,Passenger_873,UNACCOMPANIED_MINOR,3
P000874,Passenger_874,LOYALTY,2
P000875,Passenger_875,LOYALTY,1
P000876,Passenger_876,LOYALTY,0
P000877,Passenger_877,UNACCOMPANIED_MINOR,2
P000878,Passenger_878,LOYALTY,5
P000879,Passenger_879,NORMAL,0
P000880,Passenger_880,UNACCOMPANIED_MINOR,4
P000881,Passenger_881,VIP,3
P000882,Passenger_882,NORMAL,1
P000883,Passenger_883,VIP,0
P000884,Passenger_884,VIP,4
P000885,Passenger_885,LOYALTY,1
P000886,Passenger_886,VIP,5
P000887,Passenger_887,UNACCOMPANIED_MINOR,3
P000888,Passenger_888,VIP,1
P000889,Passenger_889,NORMAL,3
P000890,Passenger_890,VIP,3
P000891,Passenger_891,VIP,2
P000892,Passenger_892,LOYALTY,1
P000893,Passenger_893,NORMAL,3
P000894,Passenger_894,VIP,4
P000895,Passenger_895,VIP,0
P000896,Passenger_896,UNACCOMPANIED_MINOR,0
P000897,Passenger_897,VIP,5
P000898,Passenger_898,VIP,0
P000899,Passenger_899,NORMAL,5
P000900,Passenger_900,LOYALTY,3
P000901,Passenger_901,NORMAL,1
P000902,Passenger_902,VIP,5
P000903,Passenger_903,UNACCOMPANIED_MINOR,5
P000904,Passenger_904,LOYALTY,5
P000905,Passenger_905,NORMAL,5
P000906,Passenger_906,NORMAL,3
P000907,Passenger_907,NORMAL,5
P000908,Passenger_908,UNACCOMPANIED_MINOR,4
P000909,Passenger_909,UNACCOMPANIED_MINOR,4
P000910,Passenger_910,VIP,3
P000911,Passenger_911,UNACCOMPANIED_MINOR,0
P000912,Passenger_912,NORMAL,4
P000913,Passenger_913,LOYALTY,0
P000914,Passenger_914,VIP,0
P000915,Passenger_915,VIP,5
P000916,Passenger_916,VIP,5
P000917,Passenger_917,VIP,3
P000918,Passenger_918,VIP,3
P000919,Passenger_919,LOYALTY,1
P000920,Passenger_920,VIP,5
P000921,Passenger_921,LOYALTY,2
P000922,Passenger_922,UNACCOMPANIED_MINOR,1
P000923,Passenger_923,UNACCOMPANIED_MINOR,4
P000924,Passenger_924,UNACCOMPANIED_MINOR,0
P000925,Passenger_925,NORMAL,5
P000926,Passenger_926,UNACCOMPANIED_MINOR,4
P000927,Passenger_927,VIP,1
P000928,Passenger_928,VIP,1
P000929,Passenger_929,NORMAL,5
P000930,Passenger_930,UNACCOMPANIED_MINOR,2
P000931,Passenger_931,NORMAL,2
P000932,Passenger_932,NORMAL,4
P000933,Passenger_933,LOYALTY,3
P000934,Passenger_934,NORMAL,0
P000935,Passenger_935,NORMAL,4
P000936,Passenger_936,VIP,4
P000937,Passenger_937,UNACCOMPANIED_MINOR,4
P000938,Passenger_938,UNACCOMPANIED_MINOR,2
P000939,Passenger_939,NORMAL,5
P000940,Passenger_940,VIP,1
P000941,Passenger_941,NORMAL,2
P000942,Passenger_942,VIP,0
P000943,Passenger_943,VIP,3
P000944,Passenger_944,LOYALTY,4
P000945,Passenger_945,NORMAL,4
P000946,Passenger_946,VIP,3
P000947,Passenger_947,LOYALTY,3
P000948,Passenger_948,UNACCOMPANIED_MINOR,4
P000949,Passenger_949,NORMAL,3
P000950,Passenger_950,LOYALTY,5
P000951,Passenger_951,LOYALTY,2
P000952,Passenger_952,NORMAL,3
P000953,Passenger_953,NORMAL,0
P000954,Passenger_954,VIP,2
P000955,Passenger_955,NORMAL,5
P000956,Passenger_956,UNACCOMPANIED_MINOR,1
P000957,Passenger_957,UNACCOMPANIED_MINOR,4
P000958,Passenger_958,NORMAL,4
P000959,Passenger_959,NORMAL,3
P000960,Passenger_960,LOYALTY,0
P000961,Passenger_961,NORMAL,1
P000962,Passenger_962,NORMAL,3
P000963,Passenger_963,VIP,4
P000964,Passenger_964,LOYALTY,4
P000965,Passenger_965,LOYALTY,1
P000966,Passenger_966,LOYALTY,1
P000967,Passenger_967,NORMAL,1
P000968,Passenger_968,VIP,3
P000969,Passenger_969,UNACCOMPANIED_MINOR,3
P000970,Passenger_970,LOYALTY,2
P000971,Passenger_971,NORMAL,5
P000972,Passenger_972,LOYALTY,4
P000973,Passenger_973,VIP,3
P000974,Passenger_974,NORMAL,3
P000975,Passenger_975,LOYALTY,5
P000976,Passenger_976,UNACCOMPANIED_MINOR,5
P000977,Passenger_977,NORMAL,2
P000978,Passenger_978,NORMAL,1
P000979,Passenger_979,VIP,1
P000980,Passenger_980,UNACCOMPANIED_MINOR,5
P000981,Passenger_981,UNACCOMPANIED_MINOR,1
P000982,Passenger_982,LOYALTY,1
P000983,Passenger_983,VIP,5
P000984,Passenger_984,UNACCOMPANIED_MINOR,1
P000985,Passenger_985,UNACCOMPANIED_MINOR,2
P000986,Passenger_986,LOYALTY,0
P000987,Passenger_987,VIP,5
P000988,Passenger_988,LOYALTY,0
P000989,Passenger_989,VIP,1
P000990,Passenger_990,NORMAL,3
P000991,Passenger_991,LOYALTY,3
P000992,Passenger_992,VIP,0
P000993,Passenger_993,VIP,5
P000994,Passenger_994,UNACCOMPANIED_MINOR,0
P000995,Passenger_995,VIP,1
P000996,Passenger_996,VIP,0
P000997,Passenger_997,VIP,4
P000998,Passenger_998,LOYALTY,5
P000999,Passenger_999,VIP,1
P001000,Passenger_1000,NORMAL,4
P001001,Passenger_1001,VIP,2
P001002,Passenger_1002,UNACCOMPANIED_MINOR,3
P001003,Passenger_1003,LOYALTY,3
P001004,Passenger_1004,VIP,5
P001005,Passenger_1005,LOYALTY,3
P001006,Passenger_1006,LOYALTY,3
P001007,Passenger_1007,VIP,3
P001008,Passenger_1008,LOYALTY,1
P001009,Passenger_1009,NORMAL,3
P001010,Passenger_1010,NORMAL,1
P001011,Passenger_1011,LOYALTY,0
P001012,Passenger_1012,LOYALTY,2
P001013,Passenger_1013,NORMAL,0
P001014,Passenger_1014,NORMAL,1
P001015,Passenger_1015,LOYALTY,0
P001016,Passenger_1016,NORMAL,0
P001017,Passenger_1017,UNACCOMPANIED_MINOR,2
P001018,Passenger_1018,LOYALTY,2
P001019,Passenger_1019,NORMAL,1
P001020,Passenger_1020,VIP,3
P001021,Passenger_1021,VIP,4
P001022,Passenger_1022,VIP,5
P001023,Passenger_1023,NORMAL,1
P001024,Passenger_1024,LOYALTY,1
P001025,Passenger_1025,LOYALTY,1
P001026,Passenger_1026,LOYALTY,1
P001027,Passenger_1027,NORMAL,4
P001028,Passenger_1028,UNACCOMPANIED_MINOR,1
P001029,Passenger_1029,VIP,5
P001030,Passenger_1030,UNACCOMPANIED_MINOR,0
P001031,Passenger_1031,VIP,1
P001032,Passenger_1032,NORMAL,1
P001033,Passenger_1033,UNACCOMPANIED_MINOR,0
P001034,Passenger_1034,VIP,4
P001035,Passenger_1035,UNACCOMPANIED_MINOR,4
P001036,Passenger_1036,LOYALTY,3
P001037,Passenger_1037,LOYALTY,0
P001038,Passenger_1038,LOYALTY,0
P001039,Passenger_1039,UNACCOMPANIED_MINOR,5
P001040,Passenger_1040,LOYALTY,1
P001041,Passenger_1041,UNACCOMPANIED_MINOR,5
P001042,Passenger_1042,NORMAL,4
P001043,Passenger_1043,NORMAL,4
P001044,Passenger_1044,LOYALTY,3
P001045,Passenger_1045,NORMAL,2
P001046,Passenger_1046,NORMAL,4
P001047,Passenger_1047,LOYALTY,0
P001048,Passenger_1048,UNACCOMPANIED_MINOR,4
P001049,Passenger_1049,VIP,2
P001050,Passenger_1050,LOYALTY,4
P001051,Passenger_1051,NORMAL,1
P001052,Passenger_1052,UNACCOMPANIED_MINOR,5
P001053,Passenger_1053,VIP,5
P001054,Passenger_1054,UNACCOMPANIED_MINOR,5
P001055,Passenger_1055,LOYALTY,4
P001056,Passenger_1056,NORMAL,0
P001057,Passenger_1057,LOYALTY,1
P001058,Passenger_1058,UNACCOMPANIED_MINOR,0
P001059,Passenger_1059,VIP,4
P001060,Passenger_1060,VIP,3
P001061,Passenger_1061,LOYALTY,2
P001062,Passenger_1062,VIP,2
P001063,Passenger_1063,VIP,0
P001064,Passenger_1064,UNACCOMPANIED_MINOR,3
P001065,Passenger_1065,NORMAL,0
P001066,Passenger_1066,VIP,1
P001067,Passenger_1067,VIP,2
P001068,Passenger_1068,LOYALTY,1
P001069,Passenger_1069,VIP,4
P001070,Passenger_1070,NORMAL,5
P001071,Passenger_1071,NORMAL,4
P001072,Passenger_1072,NORMAL,5
P001073,Passenger_1073,LOYALTY,4
P001074,Passenger_1074,LOYALTY,4
P001075,Passenger_1075,VIP,0
P001076,Passenger_1076,LOYALTY,5
P001077,Passenger_1077,VIP,3
P001078,Passenger_1078,UNACCOMPANIED_MINOR,4
P001079,Passenger_1079,LOYALTY,2
P001080,Passenger_1080,UNACCOMPANIED_MINOR,5
P001081,Passenger_1081,VIP,1
P001082,Passenger_1082,UNACCOMPANIED_MINOR,0
P001083,Passenger_1083,VIP,3
P001084,Passenger_1084,VIP,0
P001085,Passenger_1085,VIP,1
P001086,Passenger_1086,LOYALTY,5
P001087,Passenger_1087,NORMAL,3
P001088,Passenger_1088,NORMAL,3
P001089,Passenger_1089,UNACCOMPANIED_MINOR,3
P001090,Passenger_1090,UNACCOMPANIED_MINOR,0
P001091,Passenger_1091,UNACCOMPANIED_MINOR,1
P001092,Passenger_1092,LOYALTY,0
P001093,Passenger_1093,NORMAL,4
P001094,Passenger_1094,NORMAL,5
P001095,Passenger_1095,UNACCOMPANIED_MINOR,5
P001096,Passenger_1096,NORMAL,0
P001097,Passenger_1097,VIP,2
P001098,Passenger_1098,LOYALTY,0
P001099,Passenger_1099,LOYALTY,3
P001100,Passenger_1100,LOYALTY,5
P001101,Passenger_1101,NORMAL,1
P001102,Passenger_1102,VIP,5
P001103,Passenger_1103,NORMAL,1
P001104,Passenger_1104,UNACCOMPANIED_MINOR,3
P001105,Passenger_1105,NORMAL,3
P001106,Passenger_1106,NORMAL,1
P001107,Passenger_1107,UNACCOMPANIED_MINOR,4
P001108,Passenger_1108,LOYALTY,0
P001109,Passenger_1109,UNACCOMPANIED_MINOR,0
P001110,Passenger_1110,LOYALTY,0
P001111,Passenger_1111,NORMAL,2
P001112,Passenger_1112,VIP,4
P001113,Passenger_1113,LOYALTY,0
P001114,Passenger_1114,UNACCOMPANIED_MINOR,1
P001115,Passenger_1115,NORMAL,3
P001116,Passenger_1116,LOYALTY,2
P001117,Passenger_1117,UNACCOMPANIED_MINOR,5
P001118,Passenger_1118,VIP,1
P001119,Passenger_1119,VIP,3
P001120,Passenger_1120,VIP,3
P001121,Passenger_1121,LOYALTY,1
P001122,Passenger_1122,VIP,2
P001123,Passenger_1123,NORMAL,3
P001124,Passenger_1124,VIP,1
P001125,Passenger_1125,NORMAL,2
P001126,Passenger_1126,LOYALTY,3
P001127,Passenger_1127,UNACCOMPANIED_MINOR,4
P001128,Passenger_1128,NORMAL,1
P001129,Passenger_1129,NORMAL,3
P001130,Passenger_1130,LOYALTY,5
P001131,Passenger_1131,NORMAL,4
P001132,Passenger_1132,VIP,3
P001133,Passenger_1133,NORMAL,1
P001134,Passenger_1134,VIP,5
P001135,Passenger_1135,VIP,0
P001136,Passenger_1136,NORMAL,4
P001137,Passenger_1137,UNACCOMPANIED_MINOR,4
P001138,Passenger_1138,VIP,2
P001139,Passenger_1139,VIP,3
P001140,Passenger_1140,VIP,5
P001141,Passenger_1141,UNACCOMPANIED_MINOR,5
P001142,Passenger_1142,NORMAL,5
P001143,Passenger_1143,UNACCOMPANIED_MINOR,2
P001144,Passenger_1144,VIP,1
P001145,Passenger_1145,NORMAL,2
P001146,Passenger_1146,VIP,0
P001147,Passenger_1147,VIP,0
P001148,Passenger_1148,VIP,5
P001149,Passenger_1149,VIP,3
P001150,Passenger_1150,UNACCOMPANIED_MINOR,2
P001151,Passenger_1151,NORMAL,4
P001152,Passenger_1152,LOYALTY,0
P001153,Passenger_1153,NORMAL,5
P001154,Passenger_1154,UNACCOMPANIED_MINOR,5
P001155,Passenger_1155,UNACCOMPANIED_MINOR,2
P001156,Passenger_1156,LOYALTY,0
P001157,Passenger_1157,NORMAL,0
P001158,Passenger_1158,LOYALTY,2
P001159,Passenger_1159,NORMAL,2
P001160,Passenger_1160,NORMAL,2
P001161,Passenger_1161,NORMAL,3
P001162,Passenger_1162,UNACCOMPANIED_MINOR,0
P001163,Passenger_1163,NORMAL,2
P001164,Passenger_1164,VIP,3
P001165,Passenger_1165,VIP,2
P001166,Passenger_1166,VIP,0
P001167,Passenger_1167,NORMAL,0
P001168,Passenger_1168,NORMAL,2
P001169,Passenger_1169,NORMAL,0
P001170,Passenger_1170,VIP,5
P001171,Passenger_1171,UNACCOMPANIED_MINOR,2
P001172,Passenger_1172,VIP,2
P001173,Passenger_1173,UNACCOMPANIED_MINOR,3
P001174,Passenger_1174,LOYALTY,2
P001175,Passenger_1175,UNACCOMPANIED_MINOR,2
P001176,Passenger_1176,LOYALTY,2
P001177,Passenger_1177,UNACCOMPANIED_MINOR,0
P001178,Passenger_1178,VIP,4
P001179,Passenger_1179,LOYALTY,2
P001180,Passenger_1180,UNACCOMPANIED_MINOR,3
P001181,Passenger_1181,LOYALTY,2
P001182,Passenger_1182,UNACCOMPANIED_MINOR,3
P001183,Passenger_1183,NORMAL,0
P001184,Passenger_1184,LOYALTY,4
P001185,Passenger_1185,NORMAL,5
P001186,Passenger_1186,UNACCOMPANIED_MINOR,4
P001187,Passenger_1187,VIP,5
P001188,Passenger_1188,NORMAL,0
P001189,Passenger_1189,NORMAL,1
P001190,Passenger_1190,NORMAL,3
P001191,Passenger_1191,VIP,1
P001192,Passenger_1192,VIP,0
P001193,Passenger_1193,NORMAL,2
P001194,Passenger_1194,VIP,4
P001195,Passenger_1195,NORMAL,2
P001196,Passenger_1196,LOYALTY,0
P001197,Passenger_1197,VIP,0
P001198,Passenger_1198,UNACCOMPANIED_MINOR,0
P001199,Passenger_1199,UNACCOMPANIED_MINOR,2
P001200,Passenger_1200,NORMAL,5
P001201,Passenger_1201,UNACCOMPANIED_MINOR,5
P001202,Passenger_1202,VIP,3
P001203,Passenger_1203,UNACCOMPANIED_MINOR,5
P001204,Passenger_1204,UNACCOMPANIED_MINOR,1
P001205,Passenger_1205,NORMAL,5
P001206,Passenger_1206,NORMAL,5
P001207,Passenger_1207,LOYALTY,1
P001208,Passenger_1208,LOYALTY,0
P001209,Passenger_1209,UNACCOMPANIED_MINOR,3
P001210,Passenger_1210,UNACCOMPANIED_MINOR,0
P001211,Passenger_1211,LOYALTY,2
P001212,Passenger_1212,VIP,3
P001213,Passenger_1213,NORMAL,3
P001214,Passenger_1214,VIP,2
P001215,Passenger_1215,VIP,3
P001216,Passenger_1216,UNACCOMPANIED_MINOR,2
P001217,Passenger_1217,VIP,5
P001218,Passenger_1218,LOYALTY,2
P001219,Passenger_1219,VIP,0
P001220,Passenger_1220,LOYALTY,1
P001221,Passenger_1221,NORMAL,0
P001222,Passenger_1222,LOYALTY,3
P001223,Passenger_1223,LOYALTY,2
P001224,Passenger_1224,VIP,3
P001225,Passenger_1225,LOYALTY,4
P001226,Passenger_1226,UNACCOMPANIED_MINOR,5
P001227,Passenger_1227,VIP,4
P001228,Passenger_1228,NORMAL,5
P001229,Passenger_1229,VIP,2
P001230,Passenger_1230,VIP,0
P001231,Passenger_1231,NORMAL,4
P001232,Passenger_1232,VIP,3
P001233,Passenger_1233,VIP,4
P001234,Passenger_1234,VIP,3
P001235,Passenger_1235,LOYALTY,4
P001236,Passenger_1236,LOYALTY,5
P001237,Passenger_1237,VIP,4
P001238,Passenger_1238,UNACCOMPANIED_MINOR,4
P001239,Passenger_1239,NORMAL,5
P001240,Passenger_1240,UNACCOMPANIED_MINOR,1
P001241,Passenger_1241,UNACCOMPANIED_MINOR,3
P001242,Passenger_1242,UNACCOMPANIED_MINOR,3
P001243,Passenger_1243,VIP,4
P001244,Passenger_1244,UNACCOMPANIED_MINOR,1
P001245,Passenger_1245,UNACCOMPANIED_MINOR,4
P001246,Passenger_1246,NORMAL,2
P001247,Passenger_1247,LOYALTY,2
P001248,Passenger_1248,LOYALTY,2
P001249,Passenger_1249,NORMAL,4
P001250,Passenger_1250,NORMAL,4
P001251,Passenger_1251,UNACCOMPANIED_MINOR,0
P001252,Passenger_1252,UNACCOMPANIED_MINOR,1
P001253,Passenger_1253,UNACCOMPANIED_MINOR,2
P001254,Passenger_1254,UNACCOMPANIED_MINOR,3
P001255,Passenger_1255,UNACCOMPANIED_MINOR,3
P001256,Passenger_1256,UNACCOMPANIED_MINOR,5
P001257,Passenger_1257,UNACCOMPANIED_MINOR,0
P001258,Passenger_1258,NORMAL,4
P001259,Passenger_1259,NORMAL,4
P001260,Passenger_1260,LOYALTY,2
P001261,Passenger_1261,LOYALTY,3
P001262,Passenger_1262,VIP,1
P001263,Passenger_1263,VIP,4
P001264,Passenger_1264,LOYALTY,0
P001265,Passenger_1265,UNACCOMPANIED_MINOR,3
P001266,Passenger_1266,UNACCOMPANIED_MINOR,0
P001267,Passenger_1267,VIP,3
P001268,Passenger_1268,UNACCOMPANIED_MINOR,2
P001269,Passenger_1269,NORMAL,0
P001270,Passenger_1270,VIP,5
P001271,Passenger_1271,UNACCOMPANIED_MINOR,5
P001272,Passenger_1272,LOYALTY,5
P001273,Passenger_1273,UNACCOMPANIED_MINOR,3
P001274,Passenger_1274,NORMAL,5
P001275,Passenger_1275,VIP,2
P001276,Passenger_1276,UNACCOMPANIED_MINOR,3
P001277,Passenger_1277,UNACCOMPANIED_MINOR,0
P001278,Passenger_1278,VIP,0
P001279,Passenger_1279,VIP,3
P001280,Passenger_1280,UNACCOMPANIED_MINOR,0
P001281,Passenger_1281,LOYALTY,2
P001282,Passenger_1282,NORMAL,5
P001283,Passenger_1283,NORMAL,2
P001284,Passenger_1284,VIP,2
P001285,Passenger_1285,VIP,4
P001286,Passenger_1286,VIP,0
P001287,Passenger_1287,VIP,3
P001288,Passenger_1288,VIP,1
P001289,Passenger_1289,VIP,3
P001290,Passenger_1290,LOYALTY,3
P001291,Passenger_1291,VIP,2
P001292,Passenger_1292,VIP,2
P001293,Passenger_1293,VIP,5
P001294,Passenger_1294,VIP,5
P001295,Passenger_1295,UNACCOMPANIED_MINOR,3
P001296,Passenger_1296,UNACCOMPANIED_MINOR,1
P001297,Passenger_1297,LOYALTY,2
P001298,Passenger_1298,VIP,1
